,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
136,136,136,136,136,136,136,136,136,137,"Wednesday, Sep 7",DET,@,LAA,W,5.0,4.0,9.0,52-85,5.0,19.0,Cisnero,Quijada,Soto,3:35,D,15756.0,0.0,1,
137,137,137,137,137,137,137,137,137,138,"Friday, Sep 9",DET,@,KCR,W,10.0,2.0,9.0,53-85,5.0,19.0,Wentz,Lynch,None,3:05,N,14556.0,0.0,2,
138,138,138,138,138,138,138,138,138,139,"Saturday, Sep 10",DET,@,KCR,W,8.0,4.0,8.0,54-85,5.0,19.0,Manning,Heasley,None,2:38,D,15929.0,0.0,3,
139,139,139,139,139,139,139,139,139,140,"Sunday, Sep 11",DET,@,KCR,L,0.0,4.0,9.0,54-86,5.0,20.0,Singer,Alexander,None,2:11,D,13150.0,0.0,-1,
140,140,140,140,140,140,140,140,140,141,"Monday, Sep 12",DET,Home,HOU,L,0.0,7.0,9.0,54-87,5.0,21.0,Valdez,Rodriguez,None,2:43,N,13054.0,0.0,-2,
141,141,141,141,141,141,141,141,141,142,"Tuesday, Sep 13",DET,Home,HOU,L,3.0,6.0,9.0,54-88,5.0,22.0,Brown,Hutchison,Pressly,2:52,N,13820.0,0.0,-3,
142,142,142,142,142,142,142,142,142,143,"Wednesday, Sep 14",DET,Home,HOU,L,1.0,2.0,9.0,54-89,5.0,23.0,Javier,Wentz,Pressly,2:58,D,13947.0,0.0,-4,
143,143,143,143,143,143,143,143,143,144,"Friday, Sep 16",DET,Home,CHW,W-wo,3.0,2.0,10.0,55-89,5.0,22.5,Lange,Hendriks,None,3:18,N,16335.0,0.0,1,
144,144,144,144,144,144,144,144,144,145,"Saturday, Sep 17",DET,Home,CHW,L,3.0,4.0,11.0,55-90,5.0,24.0,Hendriks,Soto,Bummer,3:29,N,17579.0,0.0,-1,
145,145,145,145,145,145,145,145,145,146,"Sunday, Sep 18",DET,Home,CHW,L,5.0,11.0,9.0,55-91,5.0,24.0,Banks,Hutchison,None,3:14,D,14435.0,0.0,-2,
146,146,146,146,146,146,146,146,146,147,"Monday, Sep 19",DET,@,BAL,W,11.0,0.0,9.0,56-91,5.0,24.0,Alexander,Wells,None,2:58,N,10201.0,0.0,1,
147,147,147,147,147,147,147,147,147,148,"Tuesday, Sep 20",DET,@,BAL,W,3.0,2.0,9.0,57-91,5.0,24.0,Wentz,Voth,Soto,2:58,N,9582.0,0.0,2,
148,148,148,148,148,148,148,148,148,149,"Wednesday, Sep 21",DET,@,BAL,L,1.0,8.0,9.0,57-92,5.0,25.0,Lyles,Manning,None,2:27,N,9314.0,0.0,-1,
149,149,149,149,149,149,149,149,149,150,"Friday, Sep 23",DET,@,CHW,W,5.0,3.0,9.0,58-92,5.0,25.5,Rodriguez,López,Soto,3:04,N,33257.0,0.0,1,
150,150,150,150,150,150,150,150,150,151,"Saturday, Sep 24",DET,@,CHW,W,7.0,2.0,9.0,59-92,5.0,25.5,Hutchison,Martin,None,3:01,N,36177.0,0.0,2,
151,151,151,151,151,151,151,151,151,152,"Sunday, Sep 25",DET,@,CHW,W,4.0,1.0,9.0,60-92,5.0,25.5,Chafin,Graveman,Soto,3:04,D,33549.0,0.0,3,
152,152,152,152,152,152,152,152,152,153,"Tuesday, Sep 27",DET,Home,KCR,W-wo,4.0,3.0,10.0,61-92,5.0,24.5,Lange,Misiewicz,None,3:00,N,13334.0,0.0,4,
153,153,153,153,153,153,153,153,153,154,"Wednesday, Sep 28",DET,Home,KCR,W,2.0,1.0,9.0,62-92,5.0,24.5,Norris,Lynch,Soto,2:50,N,12610.0,0.0,5,
154,154,154,154,154,154,154,154,154,155,"Thursday, Sep 29",DET,Home,KCR,W,10.0,3.0,9.0,63-92,4.0,24.5,Rodriguez,Heasley,None,3:03,D,13137.0,0.0,6,
155,155,155,155,155,155,155,155,155,156,"Friday, Sep 30",DET,Home,MIN,L,0.0,7.0,9.0,63-93,4.0,25.5,Ryan,Alexander,None,3:17,N,18505.0,0.0,-1,
156,156,156,156,156,156,156,156,156,157,"Saturday, Oct 1",DET,Home,MIN,W,3.0,2.0,9.0,64-93,4.0,24.5,Norris,Henriquez,Chafin,3:12,N,18307.0,0.0,1,
157,157,157,157,157,157,157,157,157,158,"Sunday, Oct 2",DET,Home,MIN,W,5.0,2.0,9.0,65-93,4.0,24.5,Lange,Woods Richardson,Soto,3:09,D,20105.0,0.0,2,
158,158,158,158,158,158,158,158,158,159,"Monday, Oct 3",DET,@,SEA,W,4.0,3.0,9.0,66-93,4.0,23.5,Garcia,Kirby,Chafin,3:11,N,23463.0,0.0,3,
159,159,159,159,159,159,159,159,159,160,"Tuesday, Oct 4 (1)",DET,@,SEA,L-wo,6.0,7.0,10.0,66-94,4.0,25.0,Torrens,Soto,None,3:24,D,,0.0,-1,
160,160,160,160,160,160,160,160,160,161,"Tuesday, Oct 4 (2)",DET,@,SEA,L,6.0,9.0,9.0,66-95,4.0,25.0,Sheffield,Rodriguez,Castillo,3:22,D,24564.0,0.0,-2,
161,161,161,161,161,161,161,161,161,162,"Wednesday, Oct 5",DET,@,SEA,L-wo,4.0,5.0,9.0,66-96,4.0,26.0,Swanson,Soto,None,2:48,D,22053.0,0.0,-3,
