,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,Smith, Drew,622098,119,19.5,34.5,109.2,90.1,93.6,87.1,435,185,394.0,60,50.4,14,11.8,7.5,622098,2022,187,119,0.222,0.222,0.0,0.404,0.409,-0.0049999999999999,0.3,0.302,-0.002,3.33,3.78,-0.454,622098.0,2503.0,2505.0,,2812.0,1964.0,2809.0,,,622098.0,95.7,95.6,,85.4,85.2,77.7,,,Drew Smith
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,Farmer, Buck,571656,119,14.4,29.4,109.5,88.2,93.8,85.2,408,150,404.0,46,40.0,6,5.0,3.0,571656,2022,199,119,0.211,0.212,-0.001,0.298,0.324,-0.026,0.28,0.292,-0.0119999999999999,3.83,3.51,0.32,571656.0,2325.0,,,2688.0,1678.0,,,,571656.0,94.6,,,83.3,88.7,,,,Buck Farmer
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,Strahm, Matt,621381,119,18.3,36.1,110.0,87.5,92.7,84.0,450,174,405.0,40,33.6,9,7.6,4.7,621381,2022,193,119,0.224,0.204,0.02,0.353,0.346,0.007,0.296,0.285,0.011,3.83,3.34,0.488,621381.0,2298.0,2265.0,,2391.0,2157.0,2668.0,,,621381.0,94.2,94.0,,88.6,88.2,82.7,,,Matt Strahm
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,Garza Jr., Ralph,621248,118,10.4,35.6,109.3,87.3,93.4,84.4,419,153,410.0,45,38.1,8,6.8,5.2,621248,2022,153,118,0.284,0.293,-0.009,0.425,0.453,-0.028,0.347,0.361,-0.014,3.34,5.63,-2.287,621248.0,2248.0,2163.0,2247.0,2367.0,1705.0,2495.0,,,621248.0,91.2,87.8,89.4,77.5,83.1,80.0,,,Ralph Garza Jr.
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,Barnes, Matt,598264,118,11.1,28.8,113.0,91.1,93.0,90.0,425,172,410.0,53,44.9,10,8.5,5.7,598264,2022,176,118,0.24,0.229,0.0109999999999999,0.333,0.382,-0.0489999999999999,0.305,0.32,-0.015,4.31,4.28,0.031,598264.0,2249.0,,,,2061.0,2049.0,,,598264.0,95.0,,,,87.2,84.1,,,Matt Barnes
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,Matzek, Tyler,554431,117,20.5,31.6,113.0,88.9,92.8,85.4,434,183,418.0,45,38.5,9,7.7,4.9,554431,2022,184,117,0.173,0.216,-0.043,0.28,0.363,-0.0829999999999999,0.27,0.319,-0.0489999999999999,3.5,4.25,-0.746,554431.0,2444.0,,,2808.0,,2641.0,,,554431.0,94.1,,,83.2,,77.7,,,Tyler Matzek
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,King, Michael,650633,117,8.4,35.9,109.5,86.2,89.6,84.0,406,142,388.0,42,36.5,8,6.8,4.0,650633,2022,199,117,0.192,0.207,-0.0149999999999999,0.291,0.307,-0.016,0.241,0.263,-0.022,2.29,2.83,-0.536,650633.0,2433.0,2375.0,,2785.0,2152.0,,,,650633.0,96.4,95.5,,82.3,88.3,,,,Michael King
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,McFarland, T.J.,519008,116,4.1,34.5,111.6,92.5,96.5,89.6,495,145,413.0,60,51.7,9,7.8,6.2,519008,2022,145,116,0.323,0.312,0.011,0.492,0.486,0.006,0.38,0.374,0.006,6.61,6.13,0.482,519008.0,,1940.0,,2258.0,1623.0,,,,519008.0,,88.8,,79.5,81.8,,,,T.J. McFarland
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,Assad, Javier,665871,116,17.8,32.8,113.0,87.5,91.8,88.4,438,153,400.0,39,33.6,6,5.2,3.6,665871,2022,166,116,0.24,0.255,-0.015,0.37,0.388,-0.018,0.314,0.327,-0.013,3.11,4.49,-1.384,665871.0,2211.0,2004.0,2134.0,2297.0,1510.0,2432.0,,,665871.0,92.9,92.3,88.1,81.2,85.4,75.9,,,Javier Assad
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,Moll, Sam,594580,116,9.5,26.7,110.0,87.6,93.2,85.8,414,134,391.0,41,35.3,6,5.2,3.2,594580,2022,187,116,0.205,0.204,0.001,0.335,0.306,0.029,0.279,0.269,0.01,2.91,2.96,-0.052,594580.0,,2523.0,,3182.0,,,,,594580.0,,93.3,,81.7,,,,,Sam Moll
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,Cuas, Jose,621016,116,5.2,31.0,112.1,85.8,92.9,81.3,392,137,385.0,40,34.5,4,3.4,2.2,621016,2022,180,116,0.264,0.241,0.023,0.372,0.333,0.0389999999999999,0.34,0.322,0.018,3.58,4.34,-0.756,621016.0,,2460.0,,2669.0,1669.0,,,,621016.0,,93.1,,82.1,87.2,,,,Jose Cuas
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,Castillo, Max,666721,116,11.5,32.8,111.3,90.7,94.5,89.5,426,156,394.0,53,45.7,12,10.3,7.1,666721,2022,170,116,0.252,0.25,0.002,0.45,0.431,0.019,0.338,0.335,0.003,5.95,4.74,1.209,666721.0,2193.0,,,2377.0,1615.0,,,,666721.0,93.0,,,83.4,87.5,,,,Max Castillo
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,Miley, Wade,489119,115,10.3,26.1,115.0,86.7,92.4,85.2,407,134,393.0,41,36.3,6,5.2,3.8,489119,2022,159,115,0.218,0.24,-0.0219999999999999,0.331,0.366,-0.0349999999999999,0.281,0.305,-0.0239999999999999,3.16,3.86,-0.698,489119.0,2263.0,2080.0,2284.0,2345.0,1835.0,2438.0,,,489119.0,89.1,88.3,85.1,78.6,81.4,73.5,,,Wade Miley
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,Baumann, Mike,657508,115,9.5,29.6,112.9,91.8,95.5,91.0,416,144,407.0,53,46.1,8,7.0,5.4,657508,2022,149,115,0.314,0.266,0.0479999999999999,0.445,0.416,0.029,0.353,0.325,0.0279999999999999,4.72,4.43,0.288,657508.0,2196.0,,,2316.0,1894.0,2215.0,,,657508.0,95.8,,,91.5,88.7,84.0,,,Mike Baumann
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,Nance, Tommy,667297,114,9.2,32.5,109.0,88.5,91.6,85.9,442,147,400.0,41,36.0,5,4.4,2.6,667297,2022,196,114,0.265,0.238,0.027,0.418,0.357,0.061,0.339,0.308,0.031,4.33,3.94,0.388,667297.0,2341.0,2326.0,,2652.0,,2886.0,,,667297.0,93.8,94.2,,86.9,,85.3,,,Tommy Nance
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,Gilbert, Tyler,656457,114,19.1,41.2,111.6,88.9,93.3,83.4,425,196,397.0,48,42.1,13,11.4,8.9,656457,2022,146,114,0.25,0.302,-0.0519999999999999,0.47,0.557,-0.087,0.332,0.389,-0.0569999999999999,5.24,6.74,-1.497,656457.0,2098.0,2026.0,2219.0,,,2497.0,1431.0,,656457.0,89.5,89.7,86.2,,,76.2,81.7,,Tyler Gilbert
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,Liberatore, Matthew,669461,114,16.4,38.6,110.3,91.2,95.5,87.5,436,177,408.0,55,48.2,10,8.8,6.2,669461,2022,161,114,0.304,0.268,0.0359999999999999,0.529,0.46,0.069,0.391,0.357,0.034,5.97,5.49,0.481,669461.0,2116.0,2039.0,,2573.0,1527.0,2737.0,,,669461.0,93.7,92.8,,86.0,85.9,74.3,,,Matthew Liberatore
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,Hader, Josh,623352,113,16.4,45.1,113.2,87.7,91.5,83.1,429,196,406.0,41,36.3,13,11.5,5.9,623352,2022,219,113,0.225,0.196,0.0289999999999999,0.403,0.359,0.044,0.313,0.292,0.021,5.22,3.51,1.71,623352.0,,2008.0,,2460.0,1599.0,,,,623352.0,,97.4,,84.0,88.6,,,,Josh Hader
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,Weems, Jordan,607179,113,20.6,34.5,109.3,90.6,93.3,89.5,451,191,396.0,47,41.6,8,7.1,4.8,607179,2022,166,113,0.23,0.225,0.005,0.441,0.381,0.06,0.31,0.287,0.023,5.22,3.39,1.828,607179.0,2134.0,,,2234.0,992.0,2185.0,,,607179.0,96.8,,,88.2,87.3,80.1,,,Jordan Weems
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,Snider, Collin,676092,112,6.9,32.1,113.0,89.6,94.0,86.3,444,140,422.0,49,43.8,8,7.1,5.3,676092,2022,151,112,0.301,0.301,0.0,0.444,0.465,-0.021,0.363,0.371,-0.008,6.55,6.01,0.543,676092.0,2385.0,2428.0,,2676.0,2259.0,,,,676092.0,94.1,96.0,,86.3,89.5,,,,Collin Snider
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,Sandlin, Nick,680704,112,8.0,25.0,110.2,86.5,90.1,85.4,393,127,382.0,42,37.5,5,4.5,2.8,680704,2022,180,112,0.176,0.212,-0.036,0.248,0.297,-0.0489999999999999,0.253,0.286,-0.0329999999999999,2.25,3.36,-1.11,680704.0,2308.0,2151.0,,2617.0,,,1507.0,,680704.0,93.6,93.5,,78.9,,,88.3,,Nick Sandlin
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,Williams, Devin,642207,111,9.4,30.6,109.4,84.3,89.5,80.1,425,136,397.0,30,27.0,1,0.9,0.4,642207,2022,240,111,0.151,0.147,0.004,0.205,0.199,0.0059999999999999,0.225,0.223,0.002,1.93,2.04,-0.111,642207.0,2268.0,,2391.0,,2739.0,,,,642207.0,93.9,,87.0,,83.4,,,,Devin Williams
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,Peralta, Wily,503449,111,11.1,35.1,111.9,88.8,92.3,86.5,405,154,405.0,43,38.7,5,4.5,3.0,503449,2022,168,111,0.241,0.234,0.0069999999999999,0.326,0.339,-0.013,0.309,0.315,-0.006,2.58,4.14,-1.557,503449.0,1944.0,1876.0,,2257.0,,,1165.0,,503449.0,95.4,95.5,,83.6,,,82.6,,Wily Peralta
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,Garrett, Amir,607237,110,17.8,30.9,117.8,88.3,92.3,86.5,409,163,,33,30.0,7,6.4,3.6,607237,2022,196,110,0.177,0.194,-0.017,0.241,0.277,-0.036,0.276,0.296,-0.0199999999999999,4.96,3.62,1.343,607237.0,2227.0,2150.0,,1848.0,,,,,607237.0,94.2,93.4,,84.7,,,,,Amir Garrett
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,Abreu, Albert,656061,109,2.9,36.7,111.6,87.6,93.2,83.5,447,141,415.0,39,35.8,6,5.5,3.5,656061,2022,172,109,0.243,0.234,0.0089999999999999,0.382,0.37,0.012,0.328,0.324,0.004,3.26,4.4,-1.141,656061.0,2164.0,2200.0,,2265.0,1914.0,,,,656061.0,97.6,98.5,,88.6,88.0,,,,Albert Abreu
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,Bañuelos, Manny,544365,109,7.2,28.4,114.7,85.6,90.2,84.1,445,128,432.0,40,36.7,4,3.7,2.3,544365,2022,175,109,0.215,0.23,-0.015,0.315,0.325,-0.01,0.289,0.299,-0.01,4.39,3.7,0.69,544365.0,2049.0,1820.0,,2415.0,1703.0,2465.0,,,544365.0,93.7,93.4,,85.8,83.1,81.7,,,Manny Banuelos
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,Ramirez, Yohan,670990,109,8.7,32.1,113.6,87.8,93.3,84.7,458,130,418.0,42,38.5,8,7.3,4.8,670990,2022,167,109,0.23,0.245,-0.0149999999999999,0.367,0.377,-0.01,0.324,0.334,-0.01,4.58,4.71,-0.13,670990.0,2235.0,2234.0,,2375.0,,,,,670990.0,93.8,95.7,,82.7,,,,,Yohan Ramirez
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,Gilbreath, Lucas,656458,108,13.5,30.6,110.3,88.5,91.6,87.8,446,151,440.0,44,40.7,3,2.8,1.6,656458,2022,187,108,0.242,0.236,0.006,0.32,0.328,-0.008,0.313,0.316,-0.003,4.19,4.17,0.016,656458.0,2371.0,,,2392.0,,,1188.0,,656458.0,93.8,,,82.7,,,85.0,,Lucas Gilbreath
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,Alvarado, José,621237,108,3.0,30.6,112.0,87.2,89.5,86.1,410,125,394.0,37,34.3,7,6.5,3.3,621237,2022,214,108,0.203,0.187,0.016,0.289,0.275,0.0139999999999999,0.259,0.249,0.01,3.18,2.53,0.646,621237.0,2149.0,2093.0,2207.0,,,2465.0,,,621237.0,97.8,99.6,93.8,,,86.5,,,Jose Alvarado
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,Flaherty, Jack,656427,107,11.8,38.3,111.4,87.2,92.5,82.6,404,164,394.0,33,30.8,6,5.6,3.6,656427,2022,167,107,0.259,0.242,0.017,0.424,0.39,0.0339999999999999,0.358,0.341,0.0169999999999999,4.25,4.94,-0.69,656427.0,2279.0,2014.0,2274.0,2435.0,1714.0,2396.0,,,656427.0,93.3,91.0,88.2,83.8,86.2,77.2,,,Jack Flaherty
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,Suarez, Robert,663158,105,12.3,36.2,106.5,88.4,91.1,87.1,436,162,405.0,37,35.2,9,8.6,4.7,663158,2022,191,105,0.176,0.197,-0.021,0.285,0.314,-0.029,0.263,0.282,-0.0189999999999999,2.27,3.27,-1.004,663158.0,2304.0,2249.0,2206.0,,1763.0,2153.0,,,663158.0,97.9,97.0,93.6,,89.3,80.6,,,Robert Suarez
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,Nelson, Kyle,669459,104,13.7,31.7,111.8,88.5,90.9,87.7,423,170,423.0,40,38.5,8,7.7,5.3,669459,2022,151,104,0.194,0.235,-0.0409999999999999,0.299,0.373,-0.074,0.266,0.311,-0.0449999999999999,2.19,4.02,-1.831,669459.0,2147.0,,,2573.0,,2415.0,,,669459.0,91.9,,,84.3,,77.0,,,Kyle Nelson
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,Moreta, Dauri,664294,104,22.9,36.5,116.5,90.6,95.5,86.0,431,189,382.0,43,41.3,13,12.5,8.1,664294,2022,160,104,0.227,0.221,0.006,0.496,0.405,0.0909999999999999,0.341,0.311,0.03,5.4,4.02,1.38,664294.0,2250.0,2285.0,,1996.0,1810.0,,,,664294.0,95.9,96.0,,85.7,87.8,,,,Dauri Moreta
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,Pressly, Ryan,519151,104,9.1,30.8,108.8,89.0,92.0,86.4,412,150,400.0,39,37.5,6,5.8,3.3,519151,2022,181,104,0.181,0.202,-0.021,0.277,0.315,-0.0379999999999999,0.229,0.253,-0.0239999999999999,2.98,2.62,0.359,519151.0,2512.0,,,2729.0,1974.0,3272.0,,,519151.0,94.5,,,89.7,89.1,81.0,,,Ryan Pressly
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,Morejon, Adrian,670970,103,19.2,36.9,107.9,90.0,92.9,87.2,424,194,404.0,39,37.9,9,8.7,6.4,670970,2022,141,103,0.238,0.241,-0.003,0.362,0.418,-0.0559999999999999,0.285,0.308,-0.023,4.24,3.94,0.295,670970.0,2498.0,,,2655.0,859.0,2536.0,,,670970.0,96.9,,,87.6,84.3,80.1,,,Adrian Morejon
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,Wittgren, Nick,621295,103,14.2,30.1,109.2,89.0,90.4,88.5,387,152,387.0,35,34.0,1,1.0,0.7,621295,2022,134,103,0.299,0.263,0.0359999999999999,0.419,0.366,0.0529999999999999,0.346,0.317,0.0289999999999999,5.9,4.2,1.697,621295.0,2037.0,2061.0,2241.0,2324.0,1727.0,,,,621295.0,91.4,91.0,88.1,82.0,84.0,,,,Nick Wittgren
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,Moronta, Reyes,606625,103,23.4,33.0,111.3,86.4,93.3,76.8,435,184,409.0,36,35.0,7,6.8,4.3,606625,2022,161,103,0.214,0.192,0.0219999999999999,0.371,0.329,0.0419999999999999,0.301,0.282,0.019,4.3,3.27,1.031,606625.0,2351.0,,,2491.0,1943.0,,,,606625.0,95.3,,,82.1,89.0,,,,Reyes Moronta
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,Staumont, Josh,622251,103,18.6,38.8,107.8,90.2,91.8,90.5,403,190,399.0,45,43.7,6,5.8,3.4,622251,2022,176,103,0.261,0.247,0.014,0.423,0.392,0.0309999999999999,0.355,0.342,0.0129999999999999,6.45,4.97,1.481,622251.0,2258.0,2193.0,,,,2690.0,,,622251.0,96.1,97.1,,,,82.2,,,Josh Staumont
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,Naughton, Packy,676050,102,10.0,31.4,110.1,87.1,90.0,84.8,449,150,417.0,36,35.3,7,6.9,5.0,676050,2022,141,102,0.295,0.255,0.0399999999999999,0.439,0.392,0.0469999999999999,0.336,0.301,0.035,4.78,3.75,1.031,676050.0,2079.0,2016.0,,2350.0,1428.0,,,,676050.0,92.8,92.6,,80.9,84.4,,,,Packy Naughton
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,Rodriguez, Elvin,660730,102,17.8,33.3,113.7,92.9,94.7,92.2,430,186,397.0,52,51.0,15,14.7,10.5,660730,2022,143,102,0.331,0.284,0.047,0.685,0.55,0.135,0.458,0.391,0.067,10.62,6.83,3.788,660730.0,2414.0,2363.0,,2422.0,2096.0,2527.0,,,660730.0,93.1,93.1,,82.9,86.6,78.5,,,Elvin Rodriguez
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,Martinez, Seth,661527,102,15.4,27.5,112.0,86.6,92.0,84.7,425,153,407.0,33,32.4,6,5.9,3.9,661527,2022,155,102,0.187,0.198,-0.011,0.266,0.301,-0.0349999999999999,0.242,0.26,-0.018,2.1,2.76,-0.665,661527.0,2192.0,2141.0,2436.0,2467.0,1719.0,,,,661527.0,91.9,90.9,86.1,79.6,86.5,,,,Seth Martinez
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,Warren, Art,605521,101,17.3,31.7,111.7,90.3,95.2,85.6,433,176,405.0,41,40.6,12,11.9,7.3,605521,2022,165,101,0.264,0.229,0.035,0.443,0.416,0.027,0.356,0.337,0.0189999999999999,6.5,4.81,1.69,605521.0,2250.0,,,2513.0,,,,,605521.0,93.5,,,85.5,,,,,Art Warren
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,Barlow, Joe,669618,101,15.2,37.6,110.1,91.4,94.9,87.6,451,194,409.0,43,42.6,11,10.9,7.5,669618,2022,146,101,0.213,0.248,-0.035,0.378,0.471,-0.0929999999999999,0.3,0.351,-0.0509999999999999,3.86,5.28,-1.423,669618.0,2331.0,2345.0,,2285.0,,2455.0,,,669618.0,94.6,94.7,,87.3,,81.3,,,Joe Barlow
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,Jackson, Zach,667427,100,21.6,35.0,110.1,89.4,92.8,89.5,402,191,377.0,40,40.0,10,10.0,5.0,667427,2022,202,100,0.171,0.185,-0.0139999999999999,0.232,0.322,-0.09,0.257,0.295,-0.0379999999999999,3.0,3.59,-0.59,667427.0,2121.0,,2204.0,2461.0,1239.0,,,,667427.0,94.5,,94.2,85.2,88.9,,,,Zach Jackson
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,Harvey, Hunter,640451,100,14.5,31.0,110.1,90.4,91.8,89.8,395,175,395.0,44,44.0,5,5.0,3.2,640451,2022,157,100,0.234,0.205,0.029,0.333,0.311,0.022,0.272,0.26,0.012,2.52,2.76,-0.243,640451.0,2029.0,2050.0,,2340.0,,1997.0,1002.0,,640451.0,98.3,96.7,,86.7,,82.8,89.4,,Hunter Harvey
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,Waldichuk, Ken,686610,99,16.9,33.3,112.9,88.7,96.2,81.3,415,190,402.0,39,39.4,12,12.1,8.2,686610,2022,146,99,0.244,0.246,-0.002,0.466,0.437,0.029,0.337,0.33,0.007,4.93,4.59,0.343,686610.0,2335.0,,,2289.0,1649.0,2059.0,,,686610.0,94.1,,,81.0,82.4,75.2,,,Ken Waldichuk
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,Overton, Connor,656818,99,16.2,26.3,115.5,90.2,94.8,88.4,383,153,360.0,41,41.4,3,3.0,2.4,656818,2022,124,99,0.188,0.235,-0.0469999999999999,0.241,0.341,-0.1,0.23,0.288,-0.0579999999999999,2.73,3.41,-0.683,656818.0,2228.0,2131.0,,2436.0,1722.0,2409.0,,,656818.0,91.0,90.8,,81.9,84.9,79.5,,,Connor Overton
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,Sands, Cole,663485,99,14.1,26.3,111.8,89.3,94.2,85.8,445,166,419.0,39,39.4,7,7.1,4.8,663485,2022,145,99,0.276,0.226,0.05,0.441,0.408,0.033,0.356,0.325,0.0309999999999999,5.87,4.43,1.44,663485.0,2222.0,,2375.0,,2047.0,2812.0,1294.0,,663485.0,91.6,,84.3,,85.4,78.6,84.9,,Cole Sands
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,Grove, Michael,675627,99,16.0,28.3,107.7,91.6,92.3,91.3,403,180,386.0,43,43.4,6,6.1,4.5,675627,2022,133,99,0.26,0.217,0.043,0.463,0.354,0.109,0.335,0.275,0.06,4.6,3.1,1.502,675627.0,2182.0,,,2274.0,,2559.0,,,675627.0,94.4,,,85.0,,79.1,,,Michael Grove
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,Díaz, Edwin,621242,97,10.4,34.0,112.7,85.5,89.2,82.5,402,155,365.0,37,38.1,4,4.1,1.7,621242,2022,235,97,0.16,0.149,0.011,0.216,0.205,0.011,0.205,0.202,0.0029999999999999,1.31,1.69,-0.384,621242.0,2352.0,,,2274.0,,,,,621242.0,99.1,,,90.8,,,,,Edwin Diaz
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,Dunn, Justin,643290,97,20.6,42.3,112.0,91.4,95.1,86.8,451,206,402.0,43,44.3,16,16.5,11.6,643290,2022,138,97,0.276,0.299,-0.0229999999999999,0.629,0.615,0.014,0.425,0.431,-0.006,6.1,8.75,-2.653,643290.0,2228.0,,,2357.0,1632.0,2367.0,,,643290.0,92.1,,,83.5,87.9,79.8,,,Justin Dunn
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,Swarmer, Matt,664161,97,17.7,30.9,119.8,90.7,94.1,87.5,436,199,399.0,47,48.5,13,13.4,8.5,664161,2022,153,97,0.25,0.245,0.005,0.583,0.498,0.0849999999999999,0.391,0.361,0.03,5.03,5.63,-0.601,664161.0,1989.0,,,2194.0,1468.0,,,,664161.0,90.5,,,82.1,85.7,,,,Matt Swarmer
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,Ortega, Oliver,661383,96,9.3,30.2,110.8,90.4,94.7,89.0,448,151,403.0,42,43.8,7,7.3,4.7,661383,2022,148,96,0.25,0.263,-0.013,0.398,0.418,-0.0199999999999999,0.332,0.344,-0.0119999999999999,3.71,5.04,-1.334,661383.0,2294.0,2270.0,2331.0,,,2325.0,,,661383.0,95.9,96.6,94.0,,,82.3,,,Oliver Ortega
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,Smith, Joe,501925,95,4.0,29.5,111.4,89.3,94.8,86.4,437,134,402.0,40,42.1,10,10.5,8.2,501925,2022,122,95,0.297,0.273,0.0239999999999999,0.541,0.486,0.055,0.38,0.351,0.029,4.61,5.28,-0.67,501925.0,2053.0,1895.0,,2223.0,,,,,501925.0,86.0,83.6,,76.9,,,,,Joe Smith
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,Thompson, Zack,668868,95,5.4,30.5,108.0,87.0,91.9,84.0,417,146,410.0,36,37.9,6,6.3,4.4,668868,2022,136,95,0.164,0.233,-0.069,0.262,0.352,-0.0899999999999999,0.235,0.3,-0.065,2.08,3.72,-1.643,668868.0,2002.0,,2107.0,,1464.0,2811.0,,,668868.0,94.8,,88.1,,87.7,75.0,,,Zack Thompson
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,Sulser, Cole,642121,95,13.9,40.0,113.4,90.2,95.7,84.5,449,175,407.0,41,43.2,8,8.4,5.4,642121,2022,149,95,0.295,0.261,0.0339999999999999,0.492,0.445,0.0469999999999999,0.374,0.342,0.0319999999999999,5.29,4.97,0.324,642121.0,2235.0,,,2274.0,1512.0,2375.0,,,642121.0,91.9,,,84.0,83.2,77.8,,,Cole Sulser
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,Marinaccio, Ron,676760,94,16.6,33.0,106.2,84.5,89.2,79.8,420,171,408.0,24,25.5,5,5.3,2.8,676760,2022,181,94,0.149,0.156,-0.007,0.236,0.238,-0.002,0.252,0.257,-0.005,2.04,2.7,-0.655,676760.0,2325.0,,,2354.0,1981.0,,,,676760.0,94.6,,,80.4,83.9,,,,Ron Marinaccio
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,Wentz, Joey,666214,94,12.9,31.9,109.4,88.8,94.6,82.9,421,183,353.0,33,35.1,7,7.4,5.2,666214,2022,135,94,0.195,0.214,-0.0189999999999999,0.339,0.346,-0.0069999999999999,0.27,0.296,-0.0259999999999999,3.03,3.62,-0.589,666214.0,2273.0,,2295.0,,2085.0,2291.0,,,666214.0,92.4,,83.4,,84.1,75.4,,,Joey Wentz
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,Quijada, José,650671,94,22.2,27.7,109.0,88.1,92.4,86.5,415,178,392.0,36,38.3,10,10.6,5.9,650671,2022,169,94,0.172,0.168,0.0039999999999999,0.352,0.324,0.0279999999999999,0.275,0.265,0.01,3.98,2.87,1.114,650671.0,2206.0,,,2525.0,1649.0,,,,650671.0,94.5,,,81.3,86.9,,,,Jose Quijada
