,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,Abreu, Bryan,650556,104,11.7,31.7,112.9,89.7,94.7,87.4,414,150,364.0,42,40.4,7,6.7,4.3,650556,2021,161,104,0.254,0.25,0.004,0.406,0.395,0.011,0.33,0.333,-0.003,5.75,4.76,0.99,650556.0,2212.0,2276.0,,2526.0,,2789.0,,,650556.0,95.6,96.1,,88.9,,86.6,,,Bryan Abreu
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,Eshelman, Thomas,664045,104,19.0,31.7,112.9,88.6,92.7,84.9,459,178,409.0,35,33.7,9,8.7,7.1,664045,2021,126,104,0.298,0.279,0.0189999999999999,0.535,0.462,0.073,0.377,0.351,0.026,7.16,5.37,1.787,664045.0,1821.0,1845.0,,1907.0,1474.0,1835.0,,,664045.0,85.7,86.6,,77.8,81.3,76.2,,,Thomas Eshelman
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,Machado, Andres,600921,104,11.4,27.9,115.6,89.1,91.9,86.4,421,158,412.0,38,36.5,7,6.7,4.5,600921,2021,154,104,0.226,0.224,0.002,0.376,0.352,0.024,0.307,0.305,0.002,3.53,3.92,-0.387,600921.0,2105.0,2026.0,,2015.0,1472.0,,,,600921.0,94.9,93.9,,84.5,87.9,,,,Andres Machado
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,Lange, Alex,656638,104,11.5,35.6,112.2,93.9,95.8,92.9,449,168,392.0,55,52.9,14,13.5,8.6,656638,2021,162,104,0.259,0.273,-0.014,0.42,0.491,-0.071,0.335,0.366,-0.0309999999999999,4.04,5.92,-1.883,656638.0,2342.0,2391.0,,2363.0,1707.0,2107.0,,,656638.0,96.4,97.1,,89.2,89.0,84.6,,,Alex Lange
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,Howard, Sam,607572,104,13.4,29.8,109.8,87.3,91.8,84.9,431,164,406.0,32,30.8,9,8.7,4.5,607572,2021,200,104,0.211,0.195,0.0159999999999999,0.379,0.336,0.0429999999999999,0.325,0.314,0.011,5.6,4.18,1.42,607572.0,2370.0,,,2333.0,2149.0,,,,607572.0,93.4,,,84.9,83.9,,,,Sam Howard
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,Armstrong, Shawn,542888,104,19.4,38.5,115.1,90.6,95.7,85.7,471,198,414.0,46,44.2,15,14.4,9.1,542888,2021,165,104,0.265,0.244,0.021,0.531,0.481,0.05,0.367,0.344,0.023,6.75,5.12,1.63,542888.0,2460.0,,2657.0,2704.0,,,,,542888.0,93.9,,89.3,85.4,,,,,Shawn Armstrong
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,Graterol, Brusdar,660813,104,-1.2,28.8,113.0,86.2,93.3,83.0,390,110,382.0,35,33.7,3,2.9,2.0,660813,2021,150,104,0.26,0.264,-0.004,0.389,0.36,0.029,0.312,0.308,0.004,4.59,4.01,0.58,660813.0,2115.0,2065.0,2352.0,2521.0,,,,,660813.0,99.5,100.0,95.3,88.1,,,,,Brusdar Graterol
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,Claudio, Alex,592222,103,6.2,33.0,109.2,88.0,93.5,84.1,414,143,379.0,42,40.8,7,6.8,4.7,592222,2021,148,103,0.278,0.263,0.015,0.489,0.427,0.062,0.358,0.332,0.0259999999999999,5.51,4.73,0.78,592222.0,1962.0,1828.0,,2167.0,1886.0,,,,592222.0,85.4,85.3,,75.6,72.7,,,,Alex Claudio
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,Kowar, Jackson,663804,103,14.6,42.7,116.6,92.8,93.8,93.8,460,197,411.0,54,52.4,12,11.7,7.8,663804,2021,154,103,0.336,0.3,0.036,0.586,0.521,0.0649999999999999,0.422,0.396,0.0259999999999999,11.28,7.16,4.115,663804.0,2193.0,,,2300.0,2413.0,2080.0,,,663804.0,95.6,,,83.1,86.2,78.2,,,Jackson Kowar
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,De Los Santos, Enyel,660853,103,17.6,31.1,113.7,88.9,95.3,82.3,444,162,404.0,42,40.8,14,13.6,8.1,660853,2021,173,103,0.291,0.242,0.0489999999999999,0.534,0.446,0.088,0.384,0.334,0.0499999999999999,6.37,4.79,1.578,660853.0,2194.0,,,2035.0,1842.0,,,,660853.0,94.8,,,82.2,87.4,,,,Enyel De Los Santos
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,Miller, Andrew,453192,103,10.1,31.1,112.0,86.3,92.0,80.6,414,170,401.0,38,36.9,9,8.7,5.5,453192,2021,164,103,0.293,0.241,0.0519999999999999,0.486,0.411,0.075,0.372,0.333,0.0389999999999999,4.75,4.76,-0.01,453192.0,2050.0,1803.0,,2475.0,,,,,453192.0,87.9,88.9,,78.1,,,,,Andrew Miller
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,Ramirez, Noé,598287,103,24.9,31.1,105.8,88.4,92.1,85.7,423,181,404.0,29,28.2,5,4.9,3.4,598287,2021,147,103,0.178,0.193,-0.015,0.287,0.309,-0.022,0.246,0.266,-0.02,3.0,2.94,0.06,598287.0,2210.0,,,,2127.0,2566.0,,,598287.0,89.1,,,,84.1,76.7,,,Noe Ramirez
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,Sampson, Adrian,592716,103,14.2,31.1,110.4,89.1,92.9,85.2,446,172,409.0,44,42.7,12,11.7,8.3,592716,2021,145,103,0.231,0.242,-0.0109999999999999,0.462,0.469,-0.0069999999999999,0.329,0.339,-0.01,2.8,4.95,-2.148,592716.0,2027.0,1930.0,2402.0,2541.0,1713.0,,,,592716.0,92.2,91.6,85.7,83.5,85.4,,,,Adrian Sampson
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,Lucchesi, Joey,664192,102,16.5,34.3,112.7,90.5,93.3,88.0,450,170,412.0,41,40.2,9,8.8,5.7,664192,2021,157,102,0.245,0.222,0.0229999999999999,0.417,0.382,0.0349999999999999,0.31,0.295,0.015,4.46,3.65,0.811,664192.0,,2210.0,2236.0,,1243.0,2081.0,,,664192.0,,91.0,90.8,,81.5,78.7,,,Joey Lucchesi
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,Wilson, Justin,458677,102,16.0,22.5,112.5,86.9,91.1,87.2,471,148,411.0,37,36.3,8,7.8,5.4,458677,2021,149,102,0.244,0.232,0.0119999999999999,0.435,0.414,0.021,0.332,0.323,0.009,5.29,4.45,0.844,458677.0,2249.0,,2354.0,2627.0,,,,,458677.0,93.6,,89.6,81.7,,,,,Justin Wilson
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,Minaya, Juan,573668,102,6.0,29.4,112.0,89.5,95.9,85.2,442,141,412.0,43,42.2,6,5.9,3.6,573668,2021,167,102,0.189,0.196,-0.007,0.329,0.331,-0.002,0.28,0.287,-0.0069999999999999,2.48,3.45,-0.975,573668.0,2236.0,,,2179.0,1584.0,,,,573668.0,95.2,,,85.4,88.9,,,,Juan Minaya
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,Springs, Jeffrey,605488,102,13.8,39.2,112.9,87.6,93.6,80.2,443,185,389.0,37,36.3,14,13.7,7.8,605488,2021,179,102,0.216,0.209,0.007,0.444,0.378,0.066,0.302,0.281,0.0209999999999999,3.42,3.3,0.125,605488.0,2284.0,,,2308.0,1476.0,,,,605488.0,93.4,,,82.9,84.0,,,,Jeffrey Springs
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,Harper, Ryne,607560,101,13.9,31.7,113.8,83.7,92.0,78.2,418,161,389.0,29,28.7,7,6.9,4.7,607560,2021,148,101,0.214,0.225,-0.011,0.389,0.352,0.037,0.297,0.292,0.005,4.04,3.57,0.467,607560.0,1822.0,,,2062.0,,2177.0,,,607560.0,86.5,,,76.6,,72.0,,,Ryne Harper
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,González, Victor,624647,100,3.3,35.0,115.1,82.4,87.0,80.4,424,126,400.0,26,26.0,6,6.0,3.9,624647,2021,155,100,0.244,0.256,-0.012,0.359,0.375,-0.016,0.313,0.327,-0.014,3.57,4.57,-1.004,624647.0,,2231.0,,2499.0,,,,,624647.0,,94.3,,85.2,,,,,Victor Gonzalez
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,Goudeau, Ashton,623485,100,9.0,28.0,107.7,87.8,92.3,85.1,424,146,402.0,32,32.0,6,6.0,4.3,623485,2021,141,100,0.202,0.222,-0.0199999999999999,0.37,0.352,0.018,0.294,0.299,-0.005,4.19,3.76,0.434,623485.0,2058.0,,,,1475.0,2321.0,,,623485.0,92.7,,,,85.1,76.6,,,Ashton Goudeau
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,Abreu, Albert,656061,99,9.3,37.4,110.4,83.8,90.3,79.2,416,162,390.0,29,29.3,8,8.1,5.1,656061,2021,156,99,0.206,0.234,-0.028,0.435,0.419,0.016,0.32,0.338,-0.018,5.16,4.92,0.235,656061.0,2133.0,2155.0,,2209.0,1781.0,2561.0,,,656061.0,97.8,98.0,,87.3,88.2,81.0,,,Albert Abreu
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,Coulombe, Danny,543056,99,10.4,34.3,112.6,90.0,94.1,86.9,432,156,415.0,39,39.4,7,7.1,5.0,543056,2021,139,99,0.267,0.232,0.035,0.443,0.393,0.0499999999999999,0.317,0.285,0.032,3.67,3.39,0.28,543056.0,2246.0,2191.0,,2385.0,,2466.0,,,543056.0,90.4,90.2,,84.5,,78.4,,,Danny Coulombe
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,Rogers, Taylor,573124,99,5.9,34.3,115.4,87.7,90.4,86.8,421,137,400.0,36,36.4,7,7.1,4.2,573124,2021,166,99,0.247,0.212,0.035,0.37,0.321,0.0489999999999999,0.275,0.246,0.029,3.35,2.51,0.837,573124.0,,2055.0,,2550.0,,,,,573124.0,,95.7,,84.0,,,,,Taylor Rogers
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,Swanson, Erik,657024,98,22.0,30.6,106.9,87.7,90.3,85.5,426,179,396.0,30,30.6,8,8.2,5.6,657024,2021,144,98,0.212,0.208,0.004,0.402,0.367,0.035,0.285,0.274,0.0109999999999999,3.31,3.13,0.181,657024.0,2303.0,,,2348.0,,,1081.0,,657024.0,94.7,,,86.2,,,83.6,,Erik Swanson
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,Sadler, Casey,594987,97,3.5,18.6,109.7,85.4,92.2,83.3,392,112,392.0,30,30.9,3,3.1,2.1,594987,2021,145,97,0.143,0.197,-0.054,0.195,0.273,-0.078,0.185,0.241,-0.0559999999999999,0.67,2.41,-1.741,594987.0,2396.0,2200.0,2513.0,,2411.0,2819.0,,,594987.0,93.4,93.1,88.2,,90.4,79.6,,,Casey Sadler
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,Falter, Bailey,663559,97,15.4,35.1,109.6,88.9,90.3,88.1,447,169,400.0,36,37.1,6,6.2,4.3,663559,2021,139,97,0.262,0.246,0.016,0.423,0.379,0.0439999999999999,0.311,0.291,0.02,5.61,3.55,2.064,663559.0,1800.0,1765.0,,1873.0,1659.0,1908.0,,,663559.0,91.6,91.8,,84.5,83.7,76.1,,,Bailey Falter
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,Sims, Lucas,608371,97,20.4,44.3,112.2,86.5,92.3,75.0,434,194,410.0,34,35.1,6,6.2,3.1,608371,2021,195,97,0.2,0.167,0.033,0.371,0.296,0.075,0.281,0.244,0.037,4.4,2.47,1.934,608371.0,2581.0,,,2956.0,2325.0,3109.0,,,608371.0,95.1,,,85.6,90.9,82.3,,,Lucas Sims
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,Holloway, Jordan,656548,96,15.2,31.3,110.8,88.5,92.5,86.7,444,162,425.0,30,31.3,8,8.3,5.1,656548,2021,158,96,0.177,0.202,-0.025,0.315,0.357,-0.0419999999999999,0.284,0.31,-0.026,4.0,4.06,-0.06,656548.0,2184.0,2131.0,,2236.0,1618.0,2382.0,,,656548.0,95.4,95.9,,85.4,90.4,79.2,,,Jordan Holloway
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,Hader, Josh,623352,96,22.0,40.6,115.1,87.5,90.1,84.7,418,192,406.0,29,30.2,6,6.3,2.7,623352,2021,224,96,0.127,0.154,-0.0269999999999999,0.193,0.239,-0.0459999999999999,0.2,0.229,-0.0289999999999999,1.23,2.18,-0.953,623352.0,2109.0,2069.0,,2494.0,1465.0,,,,623352.0,96.4,96.4,,83.6,87.7,,,,Josh Hader
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,Muller, Kyle,666205,96,16.0,38.5,110.7,91.1,92.1,90.8,394,179,357.0,41,42.7,7,7.3,4.5,666205,2021,155,96,0.202,0.216,-0.0139999999999999,0.295,0.351,-0.0559999999999999,0.275,0.304,-0.0289999999999999,4.17,3.89,0.283,666205.0,2435.0,2453.0,,2093.0,1688.0,2421.0,,,666205.0,93.4,93.5,,86.6,88.0,80.4,,,Kyle Muller
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,Kay, Anthony,641743,96,7.3,46.9,111.2,86.7,92.5,81.0,434,164,392.0,32,33.3,8,8.3,5.1,641743,2021,156,96,0.281,0.254,0.027,0.519,0.427,0.092,0.384,0.344,0.04,5.61,5.12,0.494,641743.0,2383.0,,2473.0,2527.0,1774.0,2370.0,,,641743.0,94.5,,88.0,82.5,86.2,77.8,,,Anthony Kay
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,Burr, Ryan,621114,96,5.0,25.0,110.6,91.1,93.6,90.2,401,131,373.0,46,47.9,3,3.1,2.0,621114,2021,151,96,0.224,0.225,-0.001,0.32,0.323,-0.003,0.298,0.306,-0.008,2.46,3.95,-1.495,621114.0,2001.0,,2314.0,2496.0,,,,,621114.0,94.7,,86.7,77.9,,,,,Ryan Burr
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,Brault, Steven,643230,95,10.5,30.5,108.7,89.1,93.2,85.2,425,169,414.0,42,44.2,9,9.5,7.1,643230,2021,127,95,0.292,0.276,0.0159999999999999,0.504,0.507,-0.003,0.366,0.363,0.003,5.86,5.8,0.055,643230.0,2069.0,1924.0,,2225.0,1648.0,2139.0,,,643230.0,90.7,90.5,,82.6,83.8,72.0,,,Steven Brault
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,Middleton, Keynan,641871,95,18.1,37.9,111.6,88.9,92.0,86.6,404,181,397.0,30,31.6,9,9.5,6.4,641871,2021,140,95,0.252,0.251,0.001,0.37,0.415,-0.0449999999999999,0.327,0.342,-0.015,4.93,5.05,-0.115,641871.0,2379.0,,,2406.0,1716.0,,,,641871.0,95.4,,,85.5,87.7,,,,Keynan Middleton
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,Tapia, Domingo,593619,94,9.2,34.0,115.0,90.0,90.7,91.4,391,146,391.0,40,42.6,4,4.3,3.0,593619,2021,135,94,0.208,0.254,-0.046,0.275,0.353,-0.0779999999999999,0.255,0.304,-0.0489999999999999,2.67,3.89,-1.217,593619.0,2326.0,2108.0,2473.0,2346.0,1801.0,,,,593619.0,97.7,97.2,91.4,87.7,89.2,,,,Domingo Tapia
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,Hernandez, Darwinzon,650382,92,10.9,34.8,114.1,88.2,93.3,86.0,452,149,405.0,35,38.0,5,5.4,2.7,650382,2021,182,92,0.203,0.208,-0.0049999999999999,0.343,0.335,0.008,0.32,0.324,-0.004,3.38,4.48,-1.105,650382.0,2319.0,2297.0,,2552.0,,2825.0,,,650382.0,94.8,95.2,,83.5,,79.5,,,Darwinzon Hernandez
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,García, Luis,472610,92,8.7,30.4,112.0,89.8,93.3,87.6,451,159,448.0,42,45.7,6,6.5,4.4,472610,2021,135,92,0.202,0.23,-0.0279999999999999,0.298,0.377,-0.079,0.239,0.282,-0.0429999999999999,3.24,3.32,-0.08,472610.0,2204.0,2175.0,,2386.0,,,1125.0,,472610.0,98.3,98.3,,86.0,,,88.7,,Luis Garcia
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,Gsellman, Robert,607229,92,7.4,30.4,111.8,86.3,91.1,84.0,443,141,427.0,29,31.5,5,5.4,4.2,607229,2021,119,92,0.248,0.281,-0.033,0.385,0.428,-0.0429999999999999,0.302,0.334,-0.032,3.77,4.79,-1.023,607229.0,1972.0,2006.0,,2140.0,1639.0,2575.0,,,607229.0,94.5,93.9,,89.5,84.8,79.2,,,Robert Gsellman
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,Keller, Kyle,664918,92,23.0,33.7,108.3,90.2,92.8,87.8,414,202,385.0,33,35.9,13,14.1,8.4,664918,2021,155,92,0.234,0.218,0.016,0.5,0.423,0.077,0.369,0.339,0.0299999999999999,6.48,4.95,1.53,664918.0,2308.0,,,,,2515.0,,,664918.0,94.5,,,,,81.4,,,Kyle Keller
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,Anderson, Shaun,641312,91,19.2,29.7,112.2,90.6,93.1,90.2,412,176,379.0,40,44.0,6,6.6,4.8,641312,2021,124,91,0.33,0.267,0.063,0.514,0.438,0.076,0.391,0.34,0.0509999999999999,8.49,4.99,3.496,641312.0,2528.0,2359.0,,2756.0,1334.0,2668.0,,,641312.0,93.2,93.5,,86.8,86.4,82.6,,,Shaun Anderson
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,Lowther, Zac,675912,91,11.7,35.2,113.2,92.7,96.4,89.7,444,176,410.0,48,52.7,12,13.2,8.7,675912,2021,138,91,0.298,0.294,0.004,0.496,0.565,-0.0689999999999999,0.38,0.404,-0.024,6.67,7.53,-0.856,675912.0,2206.0,,,2630.0,1897.0,2591.0,,,675912.0,90.7,,,81.1,83.3,75.3,,,Zac Lowther
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,Cotton, Jharel,605194,90,26.0,27.8,106.2,85.8,90.5,83.3,420,176,414.0,21,23.3,5,5.6,3.6,605194,2021,137,90,0.237,0.186,0.0509999999999999,0.331,0.317,0.014,0.296,0.272,0.0239999999999999,3.52,3.08,0.442,605194.0,2297.0,,2208.0,2459.0,2350.0,2547.0,,,605194.0,93.2,,86.5,81.8,80.0,76.7,,,Jharel Cotton
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,Head, Louis,545343,90,24.6,22.2,116.7,87.4,89.8,89.0,411,181,398.0,25,27.8,9,10.0,6.7,545343,2021,134,90,0.175,0.188,-0.013,0.25,0.338,-0.088,0.225,0.265,-0.04,2.31,2.92,-0.606,545343.0,2254.0,,,2675.0,1541.0,,,,545343.0,93.7,,,82.3,89.8,,,,Louis Head
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,Workman, Brandon,519443,90,7.8,40.0,109.5,93.1,96.5,89.1,415,173,385.0,48,53.3,10,11.1,7.4,519443,2021,136,90,0.313,0.314,-0.001,0.487,0.509,-0.022,0.389,0.399,-0.01,5.46,7.3,-1.836,519443.0,2050.0,,2083.0,,,2501.0,,,519443.0,91.1,,87.0,,,78.4,,,Brandon Workman
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,Hendrix, Ryan,641682,90,13.7,41.1,109.1,91.8,94.6,90.1,419,184,391.0,40,44.4,10,11.1,7.0,641682,2021,142,90,0.268,0.271,-0.003,0.528,0.466,0.062,0.366,0.348,0.018,5.97,5.26,0.708,641682.0,2225.0,1740.0,1993.0,2422.0,,2054.0,,,641682.0,96.4,91.0,95.3,85.9,,75.7,,,Ryan Hendrix
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,Lorenzen, Michael,547179,89,9.7,30.3,108.4,88.5,91.1,86.6,392,156,382.0,38,42.7,3,3.4,2.4,547179,2021,125,89,0.241,0.247,-0.006,0.343,0.341,0.002,0.301,0.307,-0.006,5.59,3.98,1.606,547179.0,2407.0,2238.0,2527.0,2554.0,1943.0,2455.0,,,547179.0,96.6,95.9,91.9,85.3,87.2,82.4,,,Michael Lorenzen
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,Romano, Sal,607219,89,12.3,36.0,108.7,89.4,92.0,89.6,436,187,404.0,37,41.6,8,9.0,6.8,607219,2021,118,89,0.292,0.293,-0.001,0.491,0.518,-0.027,0.362,0.373,-0.011,6.12,6.19,-0.07,607219.0,2078.0,2090.0,,2230.0,,2276.0,,,607219.0,93.4,93.6,,87.3,,81.2,,,Sal Romano
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,Oviedo, Luis,665854,88,10.5,37.5,110.8,89.4,93.0,85.5,430,173,412.0,37,42.0,8,9.1,5.4,665854,2021,147,88,0.282,0.256,0.0259999999999999,0.47,0.447,0.0229999999999999,0.383,0.371,0.012,8.8,6.11,2.688,665854.0,2200.0,,,2174.0,1969.0,2298.0,,,665854.0,94.3,,,81.7,85.3,75.1,,,Luis Oviedo
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,Nolin, Sean,543594,88,14.9,42.0,110.5,89.0,93.5,84.4,396,185,384.0,36,40.9,4,4.5,3.3,543594,2021,123,88,0.302,0.237,0.065,0.5,0.375,0.125,0.379,0.312,0.067,4.39,4.12,0.268,543594.0,2087.0,,2016.0,,1695.0,1775.0,,,543594.0,90.7,,82.3,,80.5,74.0,,,Sean Nolin
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,Dugger, Robert,667498,88,16.2,37.5,111.8,91.2,93.5,89.3,447,180,390.0,36,40.9,5,5.7,4.1,667498,2021,121,88,0.324,0.3,0.024,0.533,0.463,0.07,0.391,0.362,0.029,7.36,5.77,1.594,667498.0,2102.0,2058.0,,2218.0,1471.0,2244.0,,,667498.0,91.4,91.1,,80.7,82.6,74.8,,,Robert Dugger
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,Knehr, Reiss,663753,87,16.8,29.9,109.9,90.3,93.7,87.2,401,194,381.0,41,47.1,7,8.0,5.4,663753,2021,129,87,0.221,0.262,-0.041,0.365,0.463,-0.098,0.315,0.37,-0.0549999999999999,4.97,6.07,-1.104,663753.0,2395.0,,2290.0,2233.0,1847.0,,,,663753.0,93.5,,88.5,81.8,88.9,,,,Reiss Knehr
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,Brach, Brad,542960,87,14.3,29.9,113.6,88.9,90.8,89.3,440,172,415.0,31,35.6,8,9.2,5.8,542960,2021,139,87,0.254,0.233,0.0209999999999999,0.449,0.425,0.024,0.343,0.333,0.01,6.3,4.76,1.54,542960.0,2178.0,2231.0,2322.0,2538.0,1908.0,,,,542960.0,93.6,93.8,91.6,83.6,86.1,,,,Brad Brach
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,Dolis, Rafael,503569,87,13.9,37.9,112.2,87.4,89.9,88.0,403,161,379.0,28,32.2,5,5.7,3.2,503569,2021,156,87,0.232,0.222,0.01,0.352,0.341,0.0109999999999999,0.327,0.323,0.004,5.63,4.45,1.175,503569.0,2298.0,2277.0,,2445.0,,,1295.0,,503569.0,94.3,94.8,,86.4,,,86.8,,Rafael Dolis
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,Thompson, Ryan,657044,86,7.2,33.7,112.7,86.1,91.7,81.8,412,149,396.0,31,36.0,9,10.5,6.7,657044,2021,134,86,0.211,0.226,-0.015,0.366,0.411,-0.0449999999999999,0.274,0.299,-0.0249999999999999,2.38,3.76,-1.378,657044.0,2230.0,1980.0,2109.0,2129.0,910.0,,,,657044.0,92.7,90.3,81.0,78.2,81.5,,,,Ryan Thompson
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,Rodriguez, Chris,669735,86,3.6,29.1,113.0,88.2,94.2,83.3,402,129,,31,36.0,3,3.5,2.2,669735,2021,134,86,0.243,0.217,0.0259999999999999,0.313,0.292,0.021,0.304,0.289,0.015,3.64,3.5,0.14,669735.0,2205.0,2089.0,,2397.0,1552.0,2445.0,,,669735.0,94.6,95.8,,89.9,89.8,84.6,,,Chris Rodriguez
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,Campbell, Paul,669294,86,14.2,33.7,110.0,88.9,91.9,86.9,445,158,410.0,30,34.9,11,12.8,8.9,669294,2021,124,86,0.288,0.265,0.0229999999999999,0.486,0.486,0.0,0.363,0.355,0.008,6.41,5.51,0.902,669294.0,2475.0,2483.0,,2440.0,1570.0,2854.0,,,669294.0,92.7,92.3,,87.6,86.0,79.0,,,Paul Campbell
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,Chavez, Jesse,445926,86,10.4,29.1,107.9,90.9,94.3,87.2,390,180,,36,41.9,5,5.8,3.8,445926,2021,133,86,0.192,0.214,-0.0219999999999999,0.267,0.345,-0.0779999999999999,0.23,0.271,-0.041,2.14,3.06,-0.921,445926.0,2068.0,2005.0,2247.0,2229.0,1823.0,,,,445926.0,91.1,91.2,89.1,82.6,84.6,,,,Jesse Chavez
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,Murphy, Patrick,641907,85,6.9,36.5,112.9,90.6,95.0,89.5,433,145,417.0,39,45.9,6,7.1,4.7,641907,2021,128,85,0.272,0.274,-0.002,0.412,0.414,-0.002,0.336,0.34,-0.004,5.14,4.99,0.153,641907.0,2157.0,2095.0,,,2030.0,2186.0,,,641907.0,96.7,96.5,,,90.3,83.0,,,Patrick Murphy
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,Hale, David,571735,85,11.7,37.6,113.4,89.3,93.3,86.9,433,172,400.0,37,43.5,10,11.8,8.6,571735,2021,116,85,0.283,0.292,-0.009,0.491,0.514,-0.023,0.355,0.369,-0.014,6.41,6.03,0.382,571735.0,2225.0,2190.0,,,1605.0,2304.0,,,571735.0,92.8,92.2,,,82.7,82.7,,,David Hale
