,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,player_id_y,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff,pitcher_x,ff_avg_spin,si_avg_spin,fc_avg_spin,sl_avg_spin,ch_avg_spin,cu_avg_spin,fs_avg_spin,kn_avg_spin,pitcher_y,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,Name
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,Guerra, Javy,642770,49,5.3,36.7,110.9,90.9,94.8,88.0,415,138,415.0,18,36.7,2,4.1,3.0,457915,2020,70,50,0.302,0.257,0.0449999999999999,0.444,0.416,0.028,0.356,0.329,0.0269999999999999,4.02,4.64,-0.619,642770.0,2224.0,2143.0,,2522.0,1742.0,,,,642770.0,96.7,98.4,,87.8,91.9,,,,Javy Guerra
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,Guerra, Javy,642770,49,5.3,36.7,110.9,90.9,94.8,88.0,415,138,415.0,18,36.7,2,4.1,3.0,642770,2020,67,49,0.417,0.32,0.0969999999999999,0.517,0.449,0.068,0.425,0.372,0.0529999999999999,10.13,6.16,3.965,457915.0,2203.0,2149.0,,2240.0,1553.0,2447.0,,,457915.0,91.8,90.3,,85.9,84.2,78.8,,,Javy Guerra
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,Guerra, Javy,642770,49,5.3,36.7,110.9,90.9,94.8,88.0,415,138,415.0,18,36.7,2,4.1,3.0,642770,2020,67,49,0.417,0.32,0.0969999999999999,0.517,0.449,0.068,0.425,0.372,0.0529999999999999,10.13,6.16,3.965,457915.0,2203.0,2149.0,,2240.0,1553.0,2447.0,,,642770.0,96.7,98.4,,87.8,91.9,,,,Javy Guerra
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,Guerra, Javy,642770,49,5.3,36.7,110.9,90.9,94.8,88.0,415,138,415.0,18,36.7,2,4.1,3.0,642770,2020,67,49,0.417,0.32,0.0969999999999999,0.517,0.449,0.068,0.425,0.372,0.0529999999999999,10.13,6.16,3.965,642770.0,2224.0,2143.0,,2522.0,1742.0,,,,457915.0,91.8,90.3,,85.9,84.2,78.8,,,Javy Guerra
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,Guerra, Javy,642770,49,5.3,36.7,110.9,90.9,94.8,88.0,415,138,415.0,18,36.7,2,4.1,3.0,642770,2020,67,49,0.417,0.32,0.0969999999999999,0.517,0.449,0.068,0.425,0.372,0.0529999999999999,10.13,6.16,3.965,642770.0,2224.0,2143.0,,2522.0,1742.0,,,,642770.0,96.7,98.4,,87.8,91.9,,,,Javy Guerra
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,Scott, Tanner,656945,50,4.4,28.0,105.4,85.1,88.0,83.9,386,128,386.0,15,30.0,2,4.0,2.3,656945,2020,86,50,0.164,0.203,-0.039,0.233,0.297,-0.0639999999999999,0.251,0.29,-0.0389999999999999,1.31,3.53,-2.224,656945.0,2656.0,2586.0,,2772.0,,,,,656945.0,96.5,96.8,,88.3,,,,,Tanner Scott
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,Morejon, Adrian,670970,50,9.1,44.0,110.3,86.7,94.5,78.7,430,186,396.0,18,36.0,6,12.0,7.6,670970,2020,79,50,0.267,0.274,-0.007,0.573,0.538,0.0349999999999999,0.365,0.358,0.007,4.66,5.63,-0.975,670970.0,2404.0,,,2705.0,963.0,2618.0,,,670970.0,96.6,,,85.3,84.3,80.7,,,Adrian Morejon
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,Rea, Colin,607067,50,11.0,34.0,114.0,89.3,92.7,87.4,466,173,407.0,20,40.0,3,6.0,4.8,607067,2020,62,50,0.254,0.28,-0.026,0.441,0.463,-0.022,0.301,0.335,-0.034,5.79,4.83,0.956,607067.0,2239.0,2231.0,2270.0,,,2332.0,1830.0,,607067.0,93.1,92.6,87.1,,,80.5,85.5,,Colin Rea
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,Ottavino, Adam,493603,50,8.8,26.0,113.9,90.6,93.2,90.2,417,147,396.0,25,50.0,3,6.0,3.5,493603,2020,85,50,0.27,0.22,0.05,0.419,0.359,0.06,0.337,0.298,0.039,5.89,3.74,2.151,493603.0,2433.0,2222.0,2648.0,2862.0,1984.0,,,,493603.0,92.8,93.4,86.3,81.0,88.4,,,,Adam Ottavino
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,Gerber, Joey,680702,50,11.6,38.0,107.1,89.3,92.2,87.6,392,170,392.0,18,36.0,2,4.0,3.2,680702,2020,62,50,0.241,0.269,-0.028,0.407,0.421,-0.014,0.305,0.338,-0.033,4.02,4.93,-0.909,680702.0,2246.0,2335.0,,2011.0,,,,,680702.0,93.1,93.5,,83.8,,,,,Joey Gerber
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,Hudson, Daniel,543339,50,27.4,36.0,112.8,90.8,93.7,81.5,416,224,386.0,18,36.0,7,14.0,7.6,543339,2020,92,50,0.195,0.185,0.01,0.468,0.411,0.057,0.338,0.318,0.02,6.1,4.3,1.797,543339.0,2341.0,,,2531.0,2291.0,1984.0,,,543339.0,96.4,,,86.0,88.1,74.7,,,Daniel Hudson
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,Lail, Brady,621078,50,21.0,24.0,110.9,91.0,95.9,84.2,409,195,391.0,23,46.0,4,8.0,5.6,621078,2020,71,50,0.226,0.228,-0.002,0.484,0.427,0.0569999999999999,0.346,0.331,0.0149999999999999,4.41,4.7,-0.292,621078.0,2419.0,2349.0,,2554.0,1694.0,2447.0,,,621078.0,90.1,90.1,,85.6,86.1,78.7,,,Brady Lail
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,Harvey, Matt,518774,50,8.9,44.0,112.2,93.5,97.4,89.5,428,186,396.0,27,54.0,6,12.0,9.2,518774,2020,65,50,0.45,0.366,0.084,0.817,0.684,0.1329999999999999,0.543,0.46,0.083,11.57,10.62,0.951,518774.0,2139.0,2142.0,,2276.0,1658.0,2370.0,,,518774.0,94.0,94.4,,86.9,84.7,81.7,,,Matt Harvey
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,Dugger, Robert,667498,49,22.2,34.7,109.3,93.1,94.1,94.6,427,213,397.0,25,51.0,9,18.4,16.1,667498,2020,56,49,0.396,0.341,0.0549999999999999,0.887,0.75,0.137,0.536,0.463,0.073,12.66,10.82,1.836,667498.0,2321.0,2215.0,,2443.0,1535.0,2480.0,,,667498.0,92.1,91.6,,81.7,84.2,75.6,,,Robert Dugger
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,Robles, Hansel,570663,49,15.7,46.9,110.0,88.4,89.3,90.7,409,202,390.0,19,38.8,7,14.3,8.8,570663,2020,80,49,0.284,0.281,0.0029999999999999,0.537,0.522,0.015,0.388,0.394,-0.006,10.26,7.08,3.18,570663.0,2320.0,2472.0,,2326.0,1442.0,,,,570663.0,95.4,95.6,,88.8,88.1,,,,Hansel Robles
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,Hand, Brad,543272,49,24.2,32.7,108.0,87.5,91.1,81.6,402,219,,16,32.7,4,8.2,4.7,543272,2020,86,49,0.169,0.174,-0.0049999999999999,0.26,0.317,-0.0569999999999999,0.216,0.247,-0.031,2.04,2.54,-0.495,543272.0,2453.0,2438.0,,2385.0,,2368.0,,,543272.0,91.4,91.5,,79.6,,76.0,,,Brad Hand
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,Hill, Cam,657611,49,18.7,30.6,108.4,87.8,92.7,80.9,448,200,410.0,22,44.9,5,10.2,6.9,657611,2020,72,49,0.175,0.224,-0.049,0.397,0.468,-0.071,0.268,0.32,-0.0519999999999999,4.91,4.36,0.549,657611.0,2301.0,,,2588.0,,2785.0,,,657611.0,92.1,,,83.9,,78.4,,,Cam Hill
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,Pérez, Oliver,424144,49,13.4,28.6,109.2,87.1,88.6,85.6,395,169,,13,26.5,2,4.1,2.8,424144,2020,72,49,0.21,0.223,-0.013,0.258,0.32,-0.062,0.244,0.274,-0.03,2.0,3.13,-1.13,424144.0,2152.0,2102.0,,2195.0,,,,,424144.0,89.5,90.0,,76.1,,,,,Oliver Perez
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,Ryan, Kyle,594986,49,9.5,32.7,111.1,87.7,93.8,85.1,418,155,378.0,19,38.8,4,8.2,6.1,594986,2020,66,49,0.267,0.247,0.02,0.567,0.39,0.1769999999999999,0.377,0.311,0.066,5.17,4.1,1.07,594986.0,1973.0,1863.0,2087.0,,,2244.0,,,594986.0,89.0,87.4,85.0,,,78.0,,,Kyle Ryan
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,Patiño, Luis,672715,49,17.8,28.6,107.7,87.8,90.4,85.0,435,186,410.0,16,32.7,3,6.1,3.5,672715,2020,85,49,0.257,0.191,0.066,0.4,0.354,0.046,0.353,0.313,0.0399999999999999,5.19,4.15,1.042,672715.0,2465.0,,,2645.0,1863.0,,,,672715.0,96.7,,,84.6,89.1,,,,Luis Patino
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,Kremer, Dean,665152,49,14.5,40.8,105.6,90.8,94.2,87.5,403,209,,23,46.9,4,8.2,4.8,665152,2020,83,49,0.214,0.223,-0.009,0.386,0.435,-0.0489999999999999,0.311,0.334,-0.023,4.82,4.8,0.021,665152.0,2321.0,2337.0,2506.0,,1936.0,2351.0,,,665152.0,92.8,93.3,87.0,,85.4,75.5,,,Dean Kremer
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,Zuber, Tyler,676604,48,11.0,43.8,114.4,88.9,96.8,79.9,448,183,416.0,19,39.6,4,8.3,4.0,676604,2020,99,48,0.197,0.217,-0.0199999999999999,0.368,0.415,-0.0469999999999999,0.33,0.355,-0.0249999999999999,4.09,5.52,-1.429,676604.0,2243.0,,,2699.0,1363.0,2824.0,,,676604.0,94.1,,,83.9,86.1,80.6,,,Tyler Zuber
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,Kennedy, Ian,453178,48,19.8,27.1,112.5,92.5,97.5,89.2,402,195,388.0,22,45.8,7,14.6,10.1,453178,2020,69,48,0.323,0.274,0.0489999999999999,0.694,0.562,0.1319999999999999,0.441,0.377,0.064,9.0,6.36,2.64,453178.0,2450.0,2588.0,2215.0,,1851.0,2568.0,,,453178.0,93.5,93.1,89.7,,86.7,80.5,,,Ian Kennedy
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,Ginkel, Kevin,656464,48,19.7,33.3,108.4,89.9,94.1,84.6,444,205,412.0,16,33.3,3,6.3,3.8,656464,2020,79,48,0.318,0.248,0.07,0.53,0.435,0.095,0.406,0.347,0.059,6.75,5.23,1.52,656464.0,2387.0,,,2225.0,1872.0,,,,656464.0,95.5,,,84.0,84.9,,,,Kevin Ginkel
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,Phelps, David,475479,48,13.5,35.4,108.9,85.0,94.1,76.3,419,171,403.0,18,37.5,7,14.6,8.2,475479,2020,85,48,0.241,0.221,0.0199999999999999,0.519,0.487,0.032,0.341,0.323,0.018,6.53,4.45,2.082,475479.0,2396.0,2241.0,2452.0,,,2602.0,,,475479.0,94.1,94.0,90.2,,,81.6,,,David Phelps
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,Wilson, Bryse,669060,48,11.2,37.5,116.7,89.7,95.9,84.7,432,160,395.0,20,41.7,6,12.5,8.2,669060,2020,73,48,0.286,0.255,0.0309999999999999,0.444,0.466,-0.022,0.363,0.357,0.006,4.02,5.59,-1.569,669060.0,2180.0,2059.0,,2196.0,1675.0,2156.0,,,669060.0,94.1,93.2,,88.4,86.9,78.6,,,Bryse Wilson
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,Perdomo, Luis,606131,48,3.8,22.9,109.8,89.0,93.6,86.8,419,126,409.0,18,37.5,3,6.3,4.1,606131,2020,74,48,0.203,0.227,-0.0239999999999999,0.406,0.362,0.044,0.313,0.314,-0.001,5.71,4.18,1.532,606131.0,1919.0,1950.0,,2335.0,,,1654.0,,606131.0,93.7,93.9,,86.3,,,88.4,,Luis Perdomo
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,Ponce, Cody,664074,48,21.2,31.3,108.4,88.7,95.2,85.5,431,189,394.0,16,33.3,7,14.6,10.6,664074,2020,66,48,0.2,0.243,-0.0429999999999999,0.533,0.531,0.002,0.333,0.355,-0.0219999999999999,3.18,5.52,-2.344,664074.0,2516.0,2550.0,2543.0,,1975.0,2270.0,,,664074.0,93.2,93.2,89.3,,84.6,78.3,,,Cody Ponce
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,Barnes, Jacob,606930,48,12.8,41.7,107.5,90.2,94.0,88.0,400,174,400.0,23,47.9,3,6.3,3.8,606930,2020,78,48,0.275,0.248,0.027,0.391,0.433,-0.0419999999999999,0.31,0.323,-0.013,5.5,4.45,1.05,606930.0,2389.0,,2338.0,,1265.0,,,,606930.0,95.2,,89.5,,87.8,,,,Jacob Barnes
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,Wick, Rowan,592858,48,16.0,37.5,112.7,90.1,93.8,87.4,400,175,385.0,19,39.6,5,10.4,6.8,592858,2020,74,48,0.265,0.256,0.009,0.397,0.43,-0.0329999999999999,0.31,0.321,-0.011,3.12,4.39,-1.275,592858.0,2346.0,,2330.0,,,2718.0,,,592858.0,94.9,,91.8,,,76.7,,,Rowan Wick
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,Selman, Sam,572125,48,21.0,25.0,104.9,85.1,85.6,83.8,377,177,357.0,10,20.8,2,4.2,2.4,572125,2020,82,48,0.186,0.192,-0.006,0.314,0.271,0.0429999999999999,0.277,0.269,0.008,3.72,3.02,0.704,572125.0,2476.0,2355.0,,2569.0,,,,,572125.0,91.2,91.3,,80.0,,,,,Sam Selman
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,Covey, Dylan,592229,47,10.8,27.7,107.2,89.3,91.5,88.2,393,144,383.0,19,40.4,3,6.4,5.0,592229,2020,60,47,0.31,0.277,0.0329999999999999,0.466,0.406,0.06,0.342,0.307,0.035,7.07,3.98,3.091,592229.0,1927.0,1991.0,,2132.0,1073.0,2454.0,,,592229.0,92.1,92.0,,86.1,84.5,80.8,,,Dylan Covey
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,Pivetta, Nick,601713,47,20.4,42.6,110.2,91.3,94.3,88.2,468,210,402.0,20,42.6,5,10.6,7.0,601713,2020,71,47,0.286,0.262,0.0239999999999999,0.571,0.511,0.0599999999999999,0.384,0.362,0.022,6.89,5.77,1.124,601713.0,2334.0,,,2355.0,1802.0,2611.0,,,601713.0,92.9,,,85.4,86.5,79.7,,,Nick Pivetta
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,Brice, Austin,592169,47,14.5,31.9,109.8,90.3,94.3,90.5,390,175,365.0,21,44.7,3,6.4,3.4,592169,2020,87,47,0.236,0.22,0.0159999999999999,0.458,0.369,0.089,0.36,0.33,0.0299999999999999,5.95,4.67,1.279,592169.0,2244.0,2086.0,,,1733.0,2692.0,,,592169.0,93.8,93.6,,,88.5,81.7,,,Austin Brice
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,Smith, Riley,642092,47,10.7,27.7,110.5,87.1,89.5,85.5,428,140,428.0,14,29.8,1,2.1,1.4,642092,2020,70,47,0.234,0.208,0.026,0.313,0.3,0.013,0.269,0.254,0.015,1.47,2.68,-1.207,642092.0,,2283.0,,2012.0,2018.0,2232.0,,,642092.0,,93.3,,83.0,86.7,80.8,,,Riley Smith
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,Fry, Jace,605240,47,9.2,38.3,109.4,90.5,92.9,88.4,405,162,398.0,21,44.7,3,6.4,3.6,605240,2020,83,47,0.225,0.228,-0.003,0.394,0.367,0.027,0.314,0.308,0.006,3.66,4.01,-0.349,605240.0,2269.0,2202.0,2443.0,,1575.0,2156.0,,,605240.0,90.4,89.7,86.6,,85.0,76.4,,,Jace Fry
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,Raley, Brooks,548384,47,16.1,29.8,109.7,81.7,89.1,81.1,439,143,431.0,10,21.3,4,8.5,4.8,548384,2020,84,47,0.178,0.178,0.0,0.356,0.325,0.0309999999999999,0.281,0.273,0.008,4.95,3.11,1.84,548384.0,2405.0,2444.0,2556.0,2828.0,1957.0,2958.0,,,548384.0,90.1,90.1,86.7,81.9,84.5,78.5,,,Brooks Raley
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,Hernández, Carlos,672578,47,15.3,31.9,112.8,91.6,97.4,88.7,439,174,406.0,22,46.8,6,12.8,9.0,672578,2020,67,47,0.317,0.309,0.008,0.567,0.554,0.0129999999999999,0.405,0.4,0.005,4.91,7.35,-2.441,672578.0,2374.0,,,2045.0,,2337.0,1500.0,,672578.0,96.2,,,84.5,,82.5,85.9,,Carlos Hernandez
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,Yamamoto, Jordan,657141,47,17.9,48.9,115.9,93.0,95.9,86.9,466,239,413.0,29,61.7,10,21.3,14.9,657141,2020,67,47,0.458,0.366,0.092,0.983,0.841,0.142,0.596,0.515,0.0809999999999999,18.27,14.78,3.485,657141.0,2327.0,2344.0,2611.0,2897.0,1757.0,2710.0,,,657141.0,89.8,90.1,86.2,77.8,81.8,74.2,,,Jordan Yamamoto
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,Coonrod, Sam,656322,46,12.6,28.3,111.9,87.8,93.0,85.7,402,165,389.0,19,41.3,3,6.5,4.2,656322,2020,71,46,0.283,0.214,0.0689999999999999,0.5,0.353,0.147,0.371,0.298,0.073,9.82,3.74,6.078,656322.0,2409.0,2065.0,2562.0,2659.0,1787.0,2902.0,,,656322.0,98.4,97.6,93.6,88.7,88.8,82.4,,,Sam Coonrod
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,Kickham, Mike,592464,46,10.2,34.8,109.7,89.9,94.5,83.3,445,177,419.0,17,37.0,7,15.2,10.0,592464,2020,70,46,0.333,0.26,0.073,0.683,0.548,0.135,0.446,0.368,0.078,7.71,6.0,1.714,592464.0,2359.0,2394.0,,2403.0,1715.0,2459.0,,,592464.0,89.3,90.5,,85.2,82.8,78.5,,,Mike Kickham
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,Santana, Dennis,642701,46,11.3,47.8,106.1,85.3,92.0,74.1,413,188,392.0,15,32.6,4,8.7,5.5,642701,2020,73,46,0.234,0.258,-0.0239999999999999,0.453,0.447,0.006,0.338,0.349,-0.0109999999999999,5.29,5.3,-0.006,642701.0,2446.0,2364.0,,2685.0,2152.0,,,,642701.0,94.9,94.3,,84.3,86.7,,,,Dennis Santana
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,Winkler, Dan,595465,46,15.4,39.1,110.1,85.5,91.8,85.0,413,161,400.0,15,32.6,4,8.7,5.3,595465,2020,76,46,0.175,0.221,-0.046,0.317,0.4,-0.083,0.286,0.335,-0.049,2.94,4.83,-1.885,595465.0,2527.0,2375.0,2484.0,,1894.0,2481.0,,,595465.0,92.9,92.3,87.9,,89.5,81.9,,,Dan Winkler
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,Montero, Rafael,606160,45,23.0,44.4,112.0,88.2,95.0,85.0,436,210,424.0,20,44.4,7,15.6,9.7,606160,2020,72,45,0.19,0.241,-0.0509999999999999,0.381,0.475,-0.0939999999999999,0.283,0.339,-0.056,4.08,4.96,-0.885,606160.0,2284.0,2214.0,,2350.0,2067.0,,,,606160.0,95.8,94.7,,85.7,89.1,,,,Rafael Montero
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,Ferguson, Caleb,657571,45,9.8,20.0,105.4,87.9,93.6,86.2,402,138,390.0,15,33.3,3,6.7,4.0,657571,2020,75,45,0.222,0.162,0.06,0.417,0.296,0.121,0.284,0.215,0.0689999999999999,2.89,1.94,0.953,657571.0,2267.0,,2683.0,,2213.0,,,,657571.0,95.5,,86.6,,91.8,,,,Caleb Ferguson
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,Tepera, Ryan,572193,45,10.9,44.4,110.8,90.3,93.4,86.2,428,167,393.0,17,37.8,2,4.4,2.2,572193,2020,89,45,0.227,0.212,0.015,0.347,0.31,0.0369999999999999,0.308,0.298,0.01,3.92,3.74,0.179,572193.0,2299.0,2278.0,2393.0,2357.0,1098.0,,,,572193.0,93.5,94.0,87.7,82.3,85.0,,,,Ryan Tepera
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,Reyes, Alex,621052,45,21.2,35.6,109.1,86.3,92.1,85.2,443,165,443.0,13,28.9,4,8.9,4.7,621052,2020,86,45,0.197,0.186,0.011,0.282,0.316,-0.034,0.281,0.289,-0.0079999999999999,3.2,3.5,-0.297,621052.0,2546.0,2422.0,,2756.0,1493.0,2902.0,,,621052.0,97.5,97.8,,86.8,90.7,81.9,,,Alex Reyes
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,Ramirez, Yohan,670990,44,33.4,31.8,104.5,86.6,91.8,83.9,394,218,384.0,13,29.5,3,6.8,3.2,670990,2020,94,44,0.13,0.149,-0.0189999999999999,0.275,0.279,-0.004,0.299,0.315,-0.016,2.61,4.21,-1.597,670990.0,2360.0,,,2414.0,,,,,670990.0,95.6,,,81.9,,,,,Yohan Ramirez
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,Miley, Wade,489119,44,9.0,36.4,106.1,83.3,88.3,83.5,410,141,410.0,10,22.7,1,2.3,1.5,489119,2020,67,44,0.268,0.284,-0.0159999999999999,0.411,0.385,0.0259999999999999,0.356,0.357,-0.001,5.65,5.59,0.061,489119.0,2294.0,2010.0,2331.0,2480.0,1840.0,2482.0,,,489119.0,90.2,89.5,85.9,80.6,82.1,75.1,,,Wade Miley
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,Cabrera, Génesis,650893,44,14.3,40.9,108.7,84.0,93.1,75.3,420,189,397.0,14,31.8,4,9.1,4.2,650893,2020,96,44,0.132,0.187,-0.0549999999999999,0.276,0.373,-0.0969999999999999,0.28,0.333,-0.0529999999999999,2.42,4.77,-2.352,650893.0,2279.0,2332.0,,,1819.0,2464.0,,,650893.0,96.1,96.9,,,88.5,81.3,,,Genesis Cabrera
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,Hart, Kyle,606996,44,18.5,50.0,110.6,90.6,94.5,87.2,459,197,433.0,20,45.5,6,13.6,9.0,606996,2020,67,44,0.429,0.355,0.074,0.714,0.738,-0.024,0.507,0.492,0.015,15.54,12.88,2.665,606996.0,2104.0,1970.0,,2180.0,1678.0,2207.0,,,606996.0,88.7,89.9,,82.9,79.7,73.3,,,Kyle Hart
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,Alzolay, Adbert,640470,44,9.9,36.4,109.7,89.2,95.0,83.5,393,163,393.0,17,38.6,2,4.5,2.3,640470,2020,87,44,0.169,0.184,-0.0149999999999999,0.268,0.279,-0.011,0.263,0.287,-0.0239999999999999,2.95,3.45,-0.497,640470.0,2406.0,2308.0,,2839.0,1701.0,2880.0,,,640470.0,94.4,94.8,,85.1,85.1,80.8,,,Adbert Alzolay
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,Díaz, Edwin,621242,44,11.7,38.6,106.8,86.6,91.9,82.6,397,169,369.0,17,38.6,3,6.8,2.8,621242,2020,109,44,0.191,0.157,0.034,0.287,0.235,0.0519999999999999,0.272,0.242,0.03,1.75,2.44,-0.687,621242.0,2357.0,2148.0,2352.0,2319.0,1669.0,,,,621242.0,97.8,97.3,89.6,89.6,93.4,,,,Edwin Diaz
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,Rosenthal, Trevor,572096,44,14.4,20.5,108.7,90.5,92.4,89.2,441,178,432.0,18,40.9,3,6.8,3.3,572096,2020,91,44,0.148,0.131,0.0169999999999999,0.296,0.262,0.0339999999999999,0.233,0.217,0.016,1.9,1.97,-0.069,572096.0,2454.0,2487.0,,2395.0,1579.0,,,,572096.0,97.9,98.7,,87.5,87.8,,,,Trevor Rosenthal
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,Johnson, Pierce,572955,44,21.3,40.9,106.3,89.1,93.9,84.5,412,183,408.0,17,38.6,3,6.8,3.8,572955,2020,80,44,0.214,0.224,-0.01,0.343,0.36,-0.0169999999999999,0.285,0.299,-0.014,2.7,3.76,-1.06,572955.0,2326.0,1233.0,,,,2969.0,,,572955.0,96.3,96.5,,,,84.8,,,Pierce Johnson
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,Martin, Brett,656685,44,16.1,20.5,105.6,86.9,89.4,87.0,392,139,383.0,11,25.0,2,4.5,3.3,656685,2020,61,44,0.157,0.168,-0.011,0.333,0.255,0.078,0.272,0.258,0.014,1.84,2.77,-0.929,656685.0,2261.0,2213.0,,2235.0,,2050.0,,,656685.0,93.9,94.2,,87.5,,83.2,,,Brett Martin
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,James, Josh,657624,43,16.4,46.5,107.1,85.4,88.9,80.5,437,196,409.0,13,30.2,7,16.3,8.4,657624,2020,83,43,0.234,0.253,-0.0189999999999999,0.484,0.508,-0.024,0.39,0.407,-0.0169999999999999,7.27,7.68,-0.411,657624.0,2307.0,,,2575.0,1546.0,2696.0,,,657624.0,96.3,,,85.6,88.8,82.3,,,Josh James
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,Odorizzi, Jake,543606,43,15.5,41.9,109.8,90.1,93.5,87.9,440,179,413.0,17,39.5,7,16.3,11.7,543606,2020,60,43,0.291,0.31,-0.019,0.564,0.601,-0.037,0.38,0.404,-0.024,6.58,7.54,-0.955,543606.0,2237.0,,2192.0,2067.0,,2154.0,1221.0,,543606.0,92.9,,88.4,84.4,,74.9,84.8,,Jake Odorizzi
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,Tate, Dillon,622253,43,6.2,32.6,114.8,87.9,93.0,83.5,403,150,381.0,15,34.9,3,7.0,4.7,622253,2020,64,43,0.164,0.258,-0.094,0.236,0.409,-0.173,0.224,0.326,-0.102,3.24,4.54,-1.3,622253.0,2055.0,1907.0,2417.0,,1710.0,,,,622253.0,95.2,93.9,85.5,,83.7,,,,Dillon Tate
